imdbID,Title,imdbRating,tags
tt0116275,A Family Thing,7.1,"comedy drama richardpearce billybobthornton tomepperson robertduvall jamesearljones michaelbeach earl pilcher, jr., runs an equipment rental outfit in arkansas, lives with his wife and kids and parents, and rarely takes off his gimme cap. his mother dies, leaving a letter explaining he's not her natural son, but the son of a black woman who died in childbirth. plus, he has a half-brother ray, in chicago, she wants him to visit. earl makes the trip, initially receiving a cold welcome from ray and ray's son, virgil. his birth mother's sister, aunt t., an aged and blind matriarch, takes earl in tow and insists that the family open up to him."
tt0076744,Special Education,8.3,"drama goranmarkovic goranmarkovic miroslavsimic slavkostimac bekimfehmiu ljubisasamardzic educator and those educated in a home for juvenile delinquents in the same test: approach, take a peek into his soul to become a man. the story of a minor, neglected boys-offenders and their teachers who try to reject the old methods of rehabilitation."
tt8271176,Kung Fu Panda: The Paws of Destiny,7.1,"animation action adventure  elliottowen layadeleonhayes makanasay gunnarsizemore as the dragon master, po has endured his fair share of epic challenges but nothing could prepare him for his greatest one yet-as a kung fu teacher to a group of rambunctious kids from panda village who have been imbued with a mysterious and powerful chi energy. together they embark on amazing adventures, battle ferocious villains, and become legends."
tt0989702,Ricky Bobby: Sports Century,5.6,short comedy neilmandt gregorypoppen willferrell johnc.reilly
tt1278480,Zombie Girl: The Movie,6.9,"documentary justinjohnson aaronmarshall erikmauck  emilyhagins meganhagins jerryhagins emily hagins is making a zombie movie. it's feature-length, it's bloody, and the zombies don't run. just like it should be. but there's just one difference between her film and every other zombie movie you've ever seen. emily is twelve."
tt7972404,Supernatural Outcome,6.6,short horror jamieleesterritt shanejudt jamieleesterritt shanejudt jamieleesterritt philippa-jaynesterritt
tt0497882,Anime Talk Show,8.4,animation short comedy  jimfortier mattharrigan mattmaiellaro georgelowe davewillis unknownhinson a short talk show about anime shows.
tt1020885,Vampire Killers,5.1,"action comedy fantasy philclaydon stewartwilliams paulhupfield paulmcgann jamescorden myannaburing their women having been enslaved by the local pack of lesbian vampires thanks to an ancient curse, the remaining menfolk of a rural town send two hapless young lads out onto the moors as a sacrifice."
tt1982739,Kinect Sports,7.4,sport  keithcirillo(writing:microsoftgamestudios) sinidowning(scriptwriting:externalrescources) brentmetcalfe(writing:microsoftgamestudios) deanwilkinson(scriptwriting:externalrescources) timbeckmann denisbrogniart frankbuschmann julesdejongh
tt0275064,Walt Disney Cartoon Classics Limited Gold Edition: Daisy,5.7,animation jackhannah jackking miltbanta(stories) carlbarks(stories) homerbrightman(stories) jackhannah(stories) harryreeves(stories) franktashlin(stories) roywilliams(stories) gloriablondell ruthclifford lesliedenison dessieflynn
tt0108393,Triumph Over Disaster: The Hurricane Andrew Story,5.2,drama marvinj.chomsky caseykelly tedwass brynnthayer johngetz relationship problems between a father and son are intensified by hurricane andrew.
tt0186566,Space Cowboys,6.5,"action adventure thriller clinteastwood kenkaufman howardklausner clinteastwood tommyleejones donaldsutherland when a russian satellite orbiting the earth starts to veer off course. it seems like the guidance system in the satellite is of american origin. it's important to try and fix it before it comes into the atmosphere. n.a.s.a. man, bob gerson (james cromwell) tries to find out who designed it, and discovers that it was designed by frank corvin (clint eastwood), an air force pilot who, forty years ago, was part of a team who was originally suppose to go to space, but when n.a.s.a. was formed and gerson's influence, they were dropped. gerson asks frank to help, but frank still holds a grudge. but after some prodding, he agrees but only if he and his team can go there so he can fix it. gerson reluctantly agrees, so frank recruits his former team members, ""tank"" sullivan (james garner), jerry o'neill (donald sutherland), and ""hawk"" hawkins (tommy lee jones) to join him. after some strenuous tests, they're cleared. and they go up with two other astronauts and check out the satellite and discover that they weren't told the whole truth."
tt13222206,Supernatural: The Long Road Home,8.5,"action sci-fi  erickripke andrewdabb jaredpadalecki jensenackles jakeabel special interviews from main cast members, jared padalecki, jensen ackles, misha collins, and alexander calvert, with creator eric kripke, executive producers robert singer and andrew dabb, and special guest stars jim beaver, samantha smith, ruth connell, kim rhodes and mark a. sheppard leading into the series finale."
tt9378850,Kung Fu Monster,3.9,"action fantasy waikeunglau kin-hungchan chaorong louiskoo cheneychen beahaydenkuo set in the final years of the ming dynasty, when the nation is gifted a rare creature by the bruneian empire. a member of the imperial secret police is tasked to tame the beast but realising that it is a kind creature by nature, he releases it from the palace and then elopes with the daughter of a man executed on false charges. his action prompts the palace to put a hefty bounty on the creature and now martial arts masters are hunting for it, hoping to earn the bounty."
tt0489835,Shadows of the Supernatural,8.1,documentary jamesgelet stevehollander ericholmberg ericholmberg reganholmberg kimstamper
tt16431870,The Family Plan,6.3,action comedy simoncellanjones davidcoggeshall markwahlberg michellemonaghan ciaránhinds a former top assassin living incognito as a suburban dad must take his unsuspecting family on the run when his past catches up to him.
tt1711366,Dead Space: Aftermath,5.5,"animation horror sci-fi mikedisa brandonauman(screenplay) brandonauman(story) mikedisa(story) chuckbeaver(story) joegoyette(story) christopherjudge ricardochavira gwendolineyeo curtcornelius based on the much-anticipated ea videogame dead space 2, dead space: aftermath is a fast-pased, horrifying thrill ride that follows the surviving ship crew members of the usg o'bannon. the year is 2509 and not only has earth lost contact with the ishimura and isaac clarke, but also now the usg o'bannon, the first responder ship sent to rescue them."
tt15719084,Nithalla-the motivation,6.6,"short vaibhav vaibhav vaibhav vaibhav anubhav chiya kunal nithalla-the motivation - a youtube series which inspires everyone that age is just a number...you will have many struggles in life but you have to answer the consequences by your success,not by your power."
tt5356548,Motivation,6.6,"short music olivercroomsiv olivercroomsiv cindycil jayn.cohen deshonjohnson devonmurrill two record executives eagerly meets a young and talented artist to offer him a life changing opportunity, but only if he betrays his beliefs."
